transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,payment_status,transaction_date_parsed,transaction_year,transaction_month,transaction_month_name,transaction_quarter,email_masked,phone_masked,data_source,category_standard,standard_price,revenue
5555,1929,Elizabeth Drake,101,250000.0,Laptop,Electronics,offline,Chennai,2025-08-26 00:00:00,4,Cash,0.05,successful,2025-08-26,2025,8,August,Q3,e763d5a9892b78af44c79567ffe7907776d19e03be136647db6612dde0d5b942,XXXXXX4125,retail_data2,Electronics,250000,950000.0
5557,1521,Nicole Mills,105,45000.0,TV,Electronics,online,Delhi,2026-03-02 00:00:00,1,Card,0.3,successful,2026-03-02,2026,3,March,Q1,0134750d656fa7606e61cf3b81d9c9b724b06a0732dcbefc1cfb220ee51a7ffa,XXXXXX9870,retail_data2,Electronics,45000,31500.0
5558,1509,Linda Martin,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2026-01-23 00:00:00,4,Cash,0.4,successful,2026-01-23,2026,1,January,Q1,8549659174a5dcc75feeb2973e20d3fe19e3767015ba051567a38924032e816e,XXXXXX6288,retail_data2,Home Appliances,15000,36000.0
5559,1815,Victoria Ellis,105,45000.0,TV,Electronics,online,Mumbai,2025-10-08 00:00:00,3,Upi,0.15,successful,2025-10-08,2025,10,October,Q4,babe95f291855c038f017653d7c1eb17d08f6b5f4228a09cc2965509e933f599,XXXXXX6121,retail_data2,Electronics,45000,114750.0
5560,1085,Jennifer Taylor,101,250000.0,Laptop,Electronics,online,Delhi,2025-05-14 00:00:00,5,Netbanking,0.35,successful,2025-05-14,2025,5,May,Q2,7192fbc68ff4b80ed85eef5b01610663e950947663e8790f6c80c69e63eb416d,XXXXXX1985,retail_data2,Electronics,250000,812500.0
5561,1028,Katie Robbins,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,09-21-2025,2,Cash,0.3,successful,2025-09-21,2025,9,September,Q3,2bbde5ca86108642b2fd42fb58b34cecc16b821c0ff6eda291907f0cb3975bf8,XXXXXX6902,retail_data2,Home Appliances,15000,21000.0
5562,1506,Nicholas Ponce,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-10-11 00:00:00,5,Netbanking,0.2,successful,2025-10-11,2025,10,October,Q4,902c55021bb9e9216eee43b197159ba7fcb4c6fcdfd4139e3f236e5564616a9d,XXXXXX4092,retail_data2,Home Appliances,65000,260000.0
5563,1571,Carly Fox,101,250000.0,Laptop,Electronics,online,Mumbai,04-14-2026,5,Upi,0.35,successful,2026-04-14,2026,4,April,Q2,cd07225b9e29325d07bf0a61c4288e149297a82f0516c81009da0b96477a31f0,XXXXXX4127,retail_data2,Electronics,250000,812500.0
5564,1541,Emily Brown,109,65000.0,Refrigerator,Home Appliances,online,Delhi,2025-06-04 00:00:00,4,Card,0.15,successful,2025-06-04,2025,6,June,Q2,3b2ac5f6bc9d5e15aadad9ec4103fb1a2939d54479cd1494462f122b82f9d76e,XXXXXX7354,retail_data2,Home Appliances,65000,221000.0
5565,1208,Andrew Collins,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-10-10 00:00:00,2,Upi,0.3,successful,2025-10-10,2025,10,October,Q4,0bb9e9070629f86c39324aad38235f8d4d710954ac223ed8d599574db5f9dc4b,XXXXXX9760,retail_data2,Furniture,50000,70000.0
5566,1061,Justin Holt,103,1300.0,Shirt,Clothing,online,Chennai,2025-08-13 00:00:00,1,Cash,0.15,successful,2025-08-13,2025,8,August,Q3,4af752170ef3a2d5122c7ecbe66959d7dcb0d101de0612dd1746e3f83b8ccd1f,XXXXXX5782,retail_data2,Clothing,1300,1105.0
5567,1221,Jennifer Hall,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,09-22-2025,1,Cash,0.35,successful,2025-09-22,2025,9,September,Q3,141dcef9769aecbc9fda5317832f526597b10a041624e254f4d114903fb537fa,XXXXXX2108,retail_data2,Home Appliances,65000,42250.0
5568,1875,Jason Prince,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2026-05-01 00:00:00,5,Netbanking,0.4,successful,2026-05-01,2026,5,May,Q2,11ca17e683bb127e8ab8df0bf960367108e57c27048667ad2cd377beae1ec85c,XXXXXX2906,retail_data2,Home Appliances,15000,45000.0
5569,1875,Jason Prince,101,250000.0,Laptop,Electronics,online,Chennai,2025-06-19 00:00:00,4,Card,0.25,successful,2025-06-19,2025,6,June,Q2,11ca17e683bb127e8ab8df0bf960367108e57c27048667ad2cd377beae1ec85c,XXXXXX2906,retail_data2,Electronics,250000,750000.0
5570,1649,Kimberly Williams,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-08-04 00:00:00,5,Card,0.05,successful,2025-08-04,2025,8,August,Q3,335e02e2c7ac326585256c503baa7046062c51a03cbc2191ede9e9a8569ede96,XXXXXX7593,retail_data2,Home Appliances,65000,308750.0
5571,1108,Margaret Green,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,04-13-2026,3,Card,0.1,successful,2026-04-13,2026,4,April,Q2,80ed9f99b3f276f50b8ea8f913fdd90f4e8ecb3aaf37a010e00b92f0da967060,XXXXXX8645,retail_data2,Home Appliances,65000,175500.0
5572,1388,Justin Reyes,101,250000.0,Laptop,Electronics,offline,Hyderabad,2026-02-03 00:00:00,3,Upi,0.15,successful,2026-02-03,2026,2,February,Q1,06ec6698262beeaf718cce28a1774d2791ca3130a5fb13bd3ea2b497d4113001,XXXXXX0803,retail_data2,Electronics,250000,637500.0
5573,1275,Mary Lawrence,107,50000.0,Dining Table,Furniture,online,Delhi,2026-02-14 00:00:00,3,Cash,0.2,successful,2026-02-14,2026,2,February,Q1,2a963645cb1f68c90232138e470f3f3043edadd544f40ad7434527a51661aeb7,XXXXXX5723,retail_data2,Furniture,50000,120000.0
5574,1587,Dylan Colon,110,45000.0,Microwave,Home Appliances,online,Bangalore,2026-03-19 00:00:00,3,Upi,0.2,successful,2026-03-19,2026,3,March,Q1,24edadef0b3b5e4bcc1f0555171b418dd8f474016f36543764bb2ee58fec7014,XXXXXX1882,retail_data2,Home Appliances,45000,108000.0
5575,1279,Martin Bass,107,50000.0,Dining Table,Furniture,offline,Chennai,12-18-2025,5,Netbanking,0.05,successful,2025-12-18,2025,12,December,Q4,e14628720afc6dcedf7b49dadcb02c849122f0c9eb4bf6594556691b877606fe,XXXXXX8762,retail_data2,Furniture,50000,237500.0
5576,1909,Richard Smith,107,50000.0,Dining Table,Furniture,online,Delhi,2026-02-23 00:00:00,3,Netbanking,0.15,successful,2026-02-23,2026,2,February,Q1,06c61f89676370a3ad4e68d074c2a4b8c9298d3a34061cdfebbb0c374894d80b,XXXXXX2821,retail_data2,Furniture,50000,127500.0
5577,1838,Nicole Evans,105,45000.0,TV,Electronics,offline,Mumbai,2025-05-08 00:00:00,5,Cash,0.05,successful,2025-05-08,2025,5,May,Q2,a35dc36f1638324e255cdbef541465ae1d5e87f286643b9a94d2968995fb7e2e,XXXXXX7583,retail_data2,Electronics,45000,213750.0
5578,1820,Emily Davis,103,1300.0,Shirt,Clothing,online,Chennai,2025-05-16 00:00:00,4,Card,0.05,successful,2025-05-16,2025,5,May,Q2,77e667f46959d980ee98fc68f261458105bf24cc9c82eeacd01bdb8c1a4eea55,XXXXXX1920,retail_data2,Clothing,1300,4940.0
5579,1319,Debra Williams,105,45000.0,TV,Electronics,online,Chennai,2026-02-14 00:00:00,3,Upi,0.4,successful,2026-02-14,2026,2,February,Q1,56263c4823f39bd8a8e80d087391290a7f4048d0ea9b688192347e3fc48afb66,XXXXXX0376,retail_data2,Electronics,45000,81000.0
5580,1189,Donald Gallegos,103,1300.0,Shirt,Clothing,online,Bangalore,2025-10-07 00:00:00,2,Card,0.3,successful,2025-10-07,2025,10,October,Q4,9a377621b7b6c2803456a537ee64d5107a8a7bd735436aad68f1f67ff08578b9,XXXXXX7613,retail_data2,Clothing,1300,1820.0
5581,1229,Alexis Miranda,107,50000.0,Dining Table,Furniture,offline,Bangalore,2025-12-05 00:00:00,4,Cash,0.15,successful,2025-12-05,2025,12,December,Q4,a2b001e50434aede067e6b046ff35f7d6f2218a0bc2cdf343a6574241b8bc22b,XXXXXX2101,retail_data2,Furniture,50000,170000.0
5582,1360,Rachel Davis,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-07-04 00:00:00,1,Upi,0.25,successful,2025-07-04,2025,7,July,Q3,5c633a80f290a2b2935ecd9d69b5ee0771c045d67db8ffe03d3f6deee727001b,XXXXXX1793,retail_data2,Home Appliances,45000,33750.0
5583,1436,Charles Osborne,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-02-11 00:00:00,1,Card,0.3,successful,2025-02-11,2025,2,February,Q1,a1fdfa92807309e9fc812f9cc2b6bec05355214f823936fed62342bc22e4e17d,XXXXXX0902,retail_data2,Furniture,80000,56000.0
5584,1934,Sandra Taylor,106,80000.0,Sofa,Furniture,online,Bangalore,2025-05-01 00:00:00,5,Card,0.1,successful,2025-05-01,2025,5,May,Q2,6c8c44f29c8fc9d291f447c2d15e724429ed21d913b64c8f5134580bab5ef0ca,XXXXXX6447,retail_data2,Furniture,80000,360000.0
5585,1896,Chelsea Roberts,105,45000.0,TV,Electronics,offline,Chennai,2026-01-13 00:00:00,3,Cash,0.15,successful,2026-01-13,2026,1,January,Q1,9774b8f37a921fb7260d994fbcea9802de8515a776b3ee0c1a94e00c767fc87a,XXXXXX9107,retail_data2,Electronics,45000,114750.0
5586,1597,Monica Jones,105,45000.0,TV,Electronics,online,Hyderabad,02-18-2026,4,Cash,0.25,successful,2026-02-18,2026,2,February,Q1,d6acd2d7cc14254f4ad9e987b34d99cb8c91693ae58c1dc5edd9a475ed1ab4d9,XXXXXX4401,retail_data2,Electronics,45000,135000.0
5587,1741,Sandra Morales,107,50000.0,Dining Table,Furniture,online,Hyderabad,2026-04-13 00:00:00,5,Card,0.2,successful,2026-04-13,2026,4,April,Q2,aacf9605e3bd99d963a9a40ec21ab50c3a3df3c8d3957e9461bf526778d9f883,XXXXXX9760,retail_data2,Furniture,50000,200000.0
5588,1559,Jason Johnson,104,8000.0,Shoes,Clothing,offline,Delhi,2026-01-30 00:00:00,5,Netbanking,0.2,successful,2026-01-30,2026,1,January,Q1,cd8bfcc906a1b71dcca9b6f6e6c274d35b3ad0316b4376642e9e7da28faa6a13,XXXXXX6210,retail_data2,Clothing,8000,32000.0
5589,1080,Randy Hoffman,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-10-31 00:00:00,3,Card,0.1,successful,2025-10-31,2025,10,October,Q4,af19b2926dc24267f39dbb3dccde8da8b38bd2dfd7b1237236a6d924c8167ebd,XXXXXX2674,retail_data2,Clothing,8000,21600.0
5590,1561,Dustin Edwards,104,8000.0,Shoes,Clothing,online,Delhi,12-22-2025,4,Cash,0.35,successful,2025-12-22,2025,12,December,Q4,d0db0d091c98e381f9a8102462d2e5de77441642c0b550fb167123a9e9d774d5,XXXXXX5047,retail_data2,Clothing,8000,20800.0
5591,1242,John Ward,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,03-28-2026,2,Cash,0.1,successful,2026-03-28,2026,3,March,Q1,f04bf0b8f977faebf6a10fb23d6a499a5b2ed373c2a8a31404d8fdd441df5807,XXXXXX0339,retail_data2,Home Appliances,65000,117000.0
5592,1442,Donna Jackson,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-11-11 00:00:00,5,Cash,0.2,successful,2025-11-11,2025,11,November,Q4,8b0f87cac1106f762a239d248590cc4586097eb264f262bb40c83af1afe84caa,XXXXXX5285,retail_data2,Furniture,80000,320000.0
5593,1637,Priscilla Acosta,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-05-14 00:00:00,3,Upi,0.25,successful,2025-05-14,2025,5,May,Q2,7cd6164e983a404b5c74cb754b3a686cd51c598b1cbdc972f9fcc323fb4d460a,XXXXXX9452,retail_data2,Clothing,8000,18000.0
5594,1774,Heather Moore,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-08-06 00:00:00,2,Card,0.4,successful,2025-08-06,2025,8,August,Q3,f9990fba90eaa33e9b836afaceadab72cda916c0e5acb6615324dfb9fac3f598,XXXXXX3707,retail_data2,Home Appliances,45000,54000.0
5595,1600,William Schneider,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,11-17-2025,4,Card,0.2,successful,2025-11-17,2025,11,November,Q4,005e27f443e0cad09adabe65caa8c00a0949ab126b7179d936678e3acfb649d2,XXXXXX9464,retail_data2,Home Appliances,65000,208000.0
5596,1455,Jason Taylor,107,50000.0,Dining Table,Furniture,offline,Mumbai,2026-02-17 00:00:00,1,Card,0.05,successful,2026-02-17,2026,2,February,Q1,8bcc56f575dde11364a3c6eee6385073745ad483ea874e2b0aaa321d9db748e7,XXXXXX3342,retail_data2,Furniture,50000,47500.0
5597,1780,Christian Hammond,102,70000.0,Phone,Electronics,online,Bangalore,2025-10-13 00:00:00,4,Cash,0.2,successful,2025-10-13,2025,10,October,Q4,0eb6644f44a7bb91cd24c8e3ccc6827c934073122de38400cca8e366ffbf0857,XXXXXX7488,retail_data2,Electronics,70000,224000.0
5598,1852,Henry Wyatt,101,250000.0,Laptop,Electronics,online,Delhi,2026-02-16 00:00:00,5,Card,0.1,successful,2026-02-16,2026,2,February,Q1,6f1ff76764ad102870525cf181b933a47ead1afbebd7421969d3104e57347206,XXXXXX7990,retail_data2,Electronics,250000,1125000.0
5599,1240,Mark Reyes,103,1300.0,Shirt,Clothing,offline,Bangalore,2026-03-17 00:00:00,2,Card,0.2,successful,2026-03-17,2026,3,March,Q1,d667055839905fb3d7c3590b1f08cc3f78655f8971582027ef44fdac28d71d43,XXXXXX2366,retail_data2,Clothing,1300,2080.0
5600,1984,Adam Davis,103,1300.0,Shirt,Clothing,online,Mumbai,03-14-2026,5,Card,0.25,successful,2026-03-14,2026,3,March,Q1,51ae64672c69138b10c3cb8ea3e39123c386dd4109c8bd7364fd9aba8cec51bd,XXXXXX5651,retail_data2,Clothing,1300,4875.0
5601,1156,Danielle Fisher,102,70000.0,Phone,Electronics,offline,Delhi,2025-05-23 00:00:00,2,Netbanking,0.15,successful,2025-05-23,2025,5,May,Q2,502fe9ded73203f003e3f9907dee8e3a43c21d10f347e699b48aba9220b29778,XXXXXX0386,retail_data2,Electronics,70000,119000.0
5602,1159,Steven Jackson,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2025-10-07 00:00:00,5,Cash,0.1,successful,2025-10-07,2025,10,October,Q4,de7d21fbb90305d3605a88c45093d335337c2ac75c0a736ee3df2823f891e768,XXXXXX6333,retail_data2,Home Appliances,15000,67500.0
5603,1474,Alyssa Young,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-05-07 00:00:00,1,Upi,0.3,successful,2025-05-07,2025,5,May,Q2,41b63fe92090d88328080b6eb901ba273edda6d53678a85026c8ef883e12d2cb,XXXXXX8577,retail_data2,Home Appliances,15000,10500.0
5604,1032,Kurt Harrison,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-10-25 00:00:00,1,Netbanking,0.15,successful,2025-10-25,2025,10,October,Q4,2bd1be5e53166db8a91f4280491d4d9a920a8541bc77e8e213d078c23cc2d2a6,XXXXXX8094,retail_data2,Home Appliances,15000,12750.0
5605,1415,Jennifer Jackson,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-12-14 00:00:00,3,Upi,0.4,successful,2025-12-14,2025,12,December,Q4,06fbf68be22975b9cf3e8258e918e520e7cf3ff1f12c799a1429b195ec2de17f,XXXXXX6693,retail_data2,Home Appliances,65000,117000.0
5606,1748,Misty Hensley,105,45000.0,TV,Electronics,offline,Delhi,2025-06-16 00:00:00,2,Upi,0.4,successful,2025-06-16,2025,6,June,Q2,316854047f3c4242aba5f33a9ca49d1ec028cded937ea61c6d58a3c0737f99a5,XXXXXX4398,retail_data2,Electronics,45000,54000.0
5607,1460,Kenneth Dixon,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2026-02-23 00:00:00,1,Netbanking,0.05,successful,2026-02-23,2026,2,February,Q1,017e16ac80ddf99df1d538c2e31e016546357b05a4a646310aa1db0e0ba7c385,XXXXXX6543,retail_data2,Home Appliances,65000,61750.0
5608,1442,Donna Jackson,107,50000.0,Dining Table,Furniture,online,Bangalore,09-21-2025,4,Cash,0.35,successful,2025-09-21,2025,9,September,Q3,8b0f87cac1106f762a239d248590cc4586097eb264f262bb40c83af1afe84caa,XXXXXX5285,retail_data2,Furniture,50000,130000.0
5609,1277,Keith Rodriguez,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-06-12 00:00:00,2,Card,0.1,successful,2025-06-12,2025,6,June,Q2,8ef8153e3d960b335dc4312e30ef3465a4a6b5215f86c8198fe3aaee44ad3e7e,XXXXXX0672,retail_data2,Home Appliances,65000,117000.0
5610,1123,John Wood,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-12-27 00:00:00,5,Upi,0.25,successful,2025-12-27,2025,12,December,Q4,b711a339bdf5a828a3dd2c821161d18969b6359ce60dd1eab17345032f0333d5,XXXXXX8191,retail_data2,Home Appliances,65000,243750.0
5611,1797,Michael Sharp,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-04-22 00:00:00,2,Netbanking,0.15,successful,2025-04-22,2025,4,April,Q2,9342f1d32f7f157df19f056d13a53a458dbe1086128149a5aaeadf6a660db27d,XXXXXX3203,retail_data2,Electronics,250000,425000.0
5612,1284,Lisa Hansen,101,250000.0,Laptop,Electronics,online,Delhi,2025-12-27 00:00:00,1,Upi,0.2,successful,2025-12-27,2025,12,December,Q4,d92a062cc0bd7771f1edf8e2f03cb200fe3dbccfba77dec68c840e85931d0f0a,XXXXXX4915,retail_data2,Electronics,250000,200000.0
5613,1719,Laurie Hill,103,1300.0,Shirt,Clothing,offline,Chennai,2025-05-10 00:00:00,1,Cash,0.35,successful,2025-05-10,2025,5,May,Q2,c6bfa875dd33d2ed7f6e7791c29831d6e898d717c5294c2d94255527339d0ef1,XXXXXX8960,retail_data2,Clothing,1300,845.0
5614,1916,Amber Foster,106,80000.0,Sofa,Furniture,online,Chennai,2025-02-08 00:00:00,1,Cash,0.35,successful,2025-02-08,2025,2,February,Q1,cf57cd31832956f94a10d6dec9c8c10d4b81261388f1e3035a477ea6d3788e69,XXXXXX1339,retail_data2,Furniture,80000,52000.0
5615,1912,Mario Cannon,107,50000.0,Dining Table,Furniture,offline,Bangalore,2026-02-14 00:00:00,3,Cash,0.2,successful,2026-02-14,2026,2,February,Q1,08c33d94f2c770f4315abd2309e7dc0d448a0332db15940ed756df2ebad8adfa,XXXXXX5671,retail_data2,Furniture,50000,120000.0
5616,1313,Sandra Murphy,107,50000.0,Dining Table,Furniture,online,Delhi,08-28-2025,5,Card,0.4,successful,2025-08-28,2025,8,August,Q3,264c6d93a1301108b3f2d55aef92de4808f97c7b8b03c4ec10cd9d57e83a118d,XXXXXX2200,retail_data2,Furniture,50000,150000.0
5617,1629,Jonathon Wallace,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-07-22 00:00:00,3,Card,0.05,successful,2025-07-22,2025,7,July,Q3,3d130f6c26cf9f8700a9c24b0ebbcd33f8746b5531a472fdeae5c268102e181b,XXXXXX1072,retail_data2,Furniture,80000,228000.0
5618,1233,Heather Reilly,103,1300.0,Shirt,Clothing,offline,Bangalore,2025-04-09 00:00:00,1,Netbanking,0.25,successful,2025-04-09,2025,4,April,Q2,2a6273fbe02c5adfe994102c9e81e3ea29f89dbcf5f409ac372566b4945daf3a,XXXXXX0068,retail_data2,Clothing,1300,975.0
5619,1519,Rebecca Contreras,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-06-14 00:00:00,1,Netbanking,0.35,successful,2025-06-14,2025,6,June,Q2,ca5329c09a2e509a4450e5c0255fcec5550701e8b7241a502dc7ff7f2935fc79,XXXXXX4536,retail_data2,Home Appliances,45000,29250.0
5620,1824,Blake Brown,105,45000.0,TV,Electronics,offline,Hyderabad,2026-03-31 00:00:00,4,Cash,0.15,successful,2026-03-31,2026,3,March,Q1,39e2448ce6abe0d42f348e5bc84a913ed66e5984fe6e106ca257d451e3961a85,XXXXXX2666,retail_data2,Electronics,45000,153000.0
5621,1446,Patrick Conner,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2025-05-18 00:00:00,3,Upi,0.4,successful,2025-05-18,2025,5,May,Q2,3c7f1ae8bb3be5e0071eecee079ac23816e5bec370edb001522de05ccc241950,XXXXXX9678,retail_data2,Home Appliances,45000,81000.0
5622,1829,Tamara Brown,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2025-07-01 00:00:00,4,Card,0.25,successful,2025-07-01,2025,7,July,Q3,180eef6e512b3d6c25f7cbc22ce57cbe3ae822de3a266a441c28926e640aa02e,XXXXXX0807,retail_data2,Home Appliances,15000,45000.0
5623,1863,Savannah Richards,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-11-08 00:00:00,4,Card,0.25,successful,2025-11-08,2025,11,November,Q4,a035f0a4c3e9d045f11937ce8326286d6fcab02b9f0f235f08a445efb56e8cf4,XXXXXX4780,retail_data2,Home Appliances,45000,135000.0
5624,1788,Kenneth Owens,103,1300.0,Shirt,Clothing,offline,Chennai,2025-10-26 00:00:00,1,Cash,0.2,successful,2025-10-26,2025,10,October,Q4,e59cf05d715e5129416aeeec659cceda47d3f2b4095ee42304b1440f8eaa02a9,XXXXXX8471,retail_data2,Clothing,1300,1040.0
5625,1126,Caitlin Ortiz,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-12-21 00:00:00,4,Card,0.1,successful,2025-12-21,2025,12,December,Q4,7c99d93d00c2f38cb717b0a9c991023485e772224075753f593b09115e8fde71,XXXXXX9332,retail_data2,Home Appliances,15000,54000.0
5626,1189,Donald Gallegos,104,8000.0,Shoes,Clothing,online,Bangalore,2025-05-05 00:00:00,4,Netbanking,0.15,successful,2025-05-05,2025,5,May,Q2,9a377621b7b6c2803456a537ee64d5107a8a7bd735436aad68f1f67ff08578b9,XXXXXX7613,retail_data2,Clothing,8000,27200.0
5627,1785,Mikayla Joyce,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2026-01-25 00:00:00,2,Card,0.4,successful,2026-01-25,2026,1,January,Q1,b2520d2e55026645df4e35d4c500c80f93ba6075c460871306d799d474afc7dd,XXXXXX4138,retail_data2,Home Appliances,65000,78000.0
5628,1617,Ronald Todd,107,50000.0,Dining Table,Furniture,online,Delhi,2025-12-21 00:00:00,4,Cash,0.4,successful,2025-12-21,2025,12,December,Q4,e52b91263e6af8f320312e6ef9ec41e5669a4cabe9a367431d9c5868841e5c04,XXXXXX8082,retail_data2,Furniture,50000,120000.0
5629,1323,Patricia Zuniga,103,1300.0,Shirt,Clothing,offline,Hyderabad,2025-05-27 00:00:00,3,Card,0.4,successful,2025-05-27,2025,5,May,Q2,bd7545267d30fe38c17ca4f8e25af2345b71e2ba76a1c3c7fca9989abbf023a6,XXXXXX5615,retail_data2,Clothing,1300,2340.0
5630,1983,Tara David,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-10-01 00:00:00,2,Cash,0.2,successful,2025-10-01,2025,10,October,Q4,7c5f2ba19bdc5fd15fd392ed96a6b4f1022efde23134c2cdcf9ad4aa0bc75e1d,XXXXXX1348,retail_data2,Clothing,1300,2080.0
5631,1489,Kevin Hall,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2025-12-28 00:00:00,1,Upi,0.4,successful,2025-12-28,2025,12,December,Q4,5e0a6e13e307b9b34bc5d68dfa62f73c801b61139b8661d1d9bb94293558d55b,XXXXXX1713,retail_data2,Home Appliances,65000,39000.0
5632,1833,Angela Coleman,106,80000.0,Sofa,Furniture,offline,Chennai,2025-05-19 00:00:00,3,Cash,0.2,successful,2025-05-19,2025,5,May,Q2,a9504d2d60ab9f8e8ef078a6d05779f4423eb1b414edfd38d8fd78876586d1b5,XXXXXX3398,retail_data2,Furniture,80000,192000.0
5633,1368,Brandon Medina,104,8000.0,Shoes,Clothing,online,Delhi,2026-02-24 00:00:00,3,Netbanking,0.05,successful,2026-02-24,2026,2,February,Q1,5859170a1e4efda307667d6ee14e1c42e2746207c865af480458e13d3d8102fb,XXXXXX8163,retail_data2,Clothing,8000,22800.0
5634,1868,Andrew Martin,102,70000.0,Phone,Electronics,online,Delhi,2025-06-01 00:00:00,1,Card,0.05,successful,2025-06-01,2025,6,June,Q2,a6681c162038d9c98bfeadb1ea569ee5e952389a68d8aac9efc1a8b64abb56cd,XXXXXX7636,retail_data2,Electronics,70000,66500.0
5635,1869,Jeffrey Moore,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-05-10 00:00:00,3,Card,0.05,successful,2025-05-10,2025,5,May,Q2,99d82d5ce73dc749b914f34fe29f7292c78c71abadf3b0febbcb88610e0339e0,XXXXXX0810,retail_data2,Home Appliances,45000,128250.0
5636,1661,Amanda Huff,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-07-26 00:00:00,4,Upi,0.25,successful,2025-07-26,2025,7,July,Q3,f10cbf15420c33c755a0028f5f0d2994d4f1886bf073703e2ffaa282eec17342,XXXXXX6138,retail_data2,Home Appliances,65000,195000.0
5637,1349,Jessica Hall,102,70000.0,Phone,Electronics,online,Delhi,2025-12-14 00:00:00,4,Upi,0.2,successful,2025-12-14,2025,12,December,Q4,8aceff3f5527da2bfcd513b48b6f20772e2b7aee0a97c485ddd1ca72fa3e30e1,XXXXXX2681,retail_data2,Electronics,70000,224000.0
5638,1943,Dana Adkins,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2026-01-26 00:00:00,4,Card,0.4,successful,2026-01-26,2026,1,January,Q1,9c0c3786b9305a0330db10e2198c1e5ac1152ad176372fe0b3f1b2defb9b000b,XXXXXX4410,retail_data2,Home Appliances,15000,36000.0
5639,1760,Brittney Johnson,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-08-26 00:00:00,3,Card,0.35,successful,2025-08-26,2025,8,August,Q3,24a0cafeeecbcb8195704a56d0de82daeacc2cf65ea8a4eeb707bcbb0c624004,XXXXXX6979,retail_data2,Home Appliances,15000,29250.0
5640,1209,Jenna Moses,105,45000.0,TV,Electronics,offline,Mumbai,2025-06-22 00:00:00,2,Netbanking,0.2,successful,2025-06-22,2025,6,June,Q2,12da4e80642f4fc792e4a27b330edebf488cb5d51d1d103fe89737bc7ddd946e,XXXXXX5101,retail_data2,Electronics,45000,72000.0
